Datetime,Open,High,Low,Close
2024-01-05 10:00:00,1.30679,1.30679,1.30679,1.30679
2024-01-05 10:05:00,1.30679,1.30546,1.30546,1.30546
2024-01-05 10:10:00,1.30546,1.30425,1.30425,1.30425
2024-01-05 10:15:00,1.30425,1.30318,1.30318,1.30318
2024-01-05 10:20:00,1.30318,1.30226,1.30226,1.30226
2024-01-05 10:25:00,1.30226,1.30148,1.30148,1.30148
2024-01-05 10:30:00,1.30148,1.30086,1.30086,1.30086
2024-01-05 10:35:00,1.30086,1.30041,1.30041,1.30041
2024-01-05 10:40:00,1.30041,1.30011,1.30011,1.30011
2024-01-05 10:45:00,1.30011,1.29999,1.29999,1.29999
2024-01-05 10:50:00,1.29999,1.30002,1.30002,1.30002
2024-01-05 10:55:00,1.30002,1.30023,1.30023,1.30023
2024-01-05 11:00:00,1.3006,1.3006,1.3006,1.3006
2024-01-05 11:05:00,1.3006,1.30113,1.30113,1.30113
2024-01-05 11:10:00,1.30113,1.30182,1.30182,1.30182
2024-01-05 11:15:00,1.30182,1.30266,1.30266,1.30266
2024-01-05 11:20:00,1.30266,1.30366,1.30366,1.30366
2024-01-05 11:25:00,1.30366,1.30479,1.30479,1.30479
2024-01-05 11:30:00,1.30479,1.30606,1.30606,1.30606
2024-01-05 11:35:00,1.30606,1.30745,1.30745,1.30745
2024-01-05 11:40:00,1.30745,1.30895,1.30895,1.30895
2024-01-05 11:45:00,1.30895,1.31056,1.31056,1.31056
2024-01-05 11:50:00,1.31056,1.31227,1.31227,1.31227
2024-01-05 11:55:00,1.31227,1.31405,1.31405,1.31405
2024-01-05 12:00:00,1.31591,1.31591,1.31591,1.31591
2024-01-05 12:05:00,1.31591,1.31782,1.31782,1.31782
2024-01-05 12:10:00,1.31782,1.31977,1.31977,1.31977
2024-01-05 12:15:00,1.31977,1.32175,1.32175,1.32175
2024-01-05 12:20:00,1.32175,1.32375,1.32375,1.32375
2024-01-05 12:25:00,1.32375,1.32575,1.32575,1.32575
2024-01-05 12:30:00,1.32575,1.32773,1.32773,1.32773
2024-01-05 12:35:00,1.32773,1.32969,1.32969,1.32969
2024-01-05 12:40:00,1.32969,1.33162,1.33162,1.33162
2024-01-05 12:45:00,1.33162,1.33348,1.33348,1.33348
2024-01-05 12:50:00,1.33348,1.33529,1.33529,1.33529
2024-01-05 12:55:00,1.33529,1.33701,1.33701,1.33701
2024-01-05 13:00:00,1.33864,1.33864,1.33864,1.33864
2024-01-05 13:05:00,1.33864,1.34017,1.34017,1.34017
2024-01-05 13:10:00,1.34017,1.34159,1.34159,1.34159
2024-01-05 13:15:00,1.34159,1.34289,1.34289,1.34289
2024-01-05 13:20:00,1.34289,1.34406,1.34406,1.34406
2024-01-05 13:25:00,1.34406,1.34508,1.34508,1.34508
2024-01-05 13:30:00,1.34508,1.34596,1.34596,1.34596
2024-01-05 13:35:00,1.34596,1.34669,1.34669,1.34669
2024-01-05 13:40:00,1.34669,1.34726,1.34726,1.34726
2024-01-05 13:45:00,1.34726,1.34767,1.34767,1.34767
2024-01-05 13:50:00,1.34767,1.34791,1.34791,1.34791
2024-01-05 13:55:00,1.34791,1.34799,1.34799,1.34799
2024-01-05 14:00:00,1.3479,1.3479,1.3479,1.3479
2024-01-05 14:05:00,1.3479,1.34765,1.34765,1.34765
2024-01-05 14:10:00,1.34765,1.34723,1.34723,1.34723
2024-01-05 14:15:00,1.34723,1.34665,1.34665,1.34665
2024-01-05 14:20:00,1.34665,1.34591,1.34591,1.34591
2024-01-05 14:25:00,1.34591,1.34502,1.34502,1.34502
2024-01-05 14:30:00,1.34502,1.34399,1.34399,1.34399
2024-01-05 14:35:00,1.34399,1.34281,1.34281,1.34281
2024-01-05 14:40:00,1.34281,1.34151,1.34151,1.34151
2024-01-05 14:45:00,1.34151,1.34008,1.34008,1.34008
2024-01-05 14:50:00,1.34008,1.33854,1.33854,1.33854
2024-01-05 14:55:00,1.33854,1.3369,1.3369,1.3369
2024-01-05 15:00:00,1.33518,1.33518,1.33518,1.33518
2024-01-05 15:05:00,1.33518,1.33337,1.33337,1.33337
2024-01-05 15:10:00,1.33337,1.3315,1.3315,1.3315
2024-01-05 15:15:00,1.3315,1.32957,1.32957,1.32957
2024-01-05 15:20:00,1.32957,1.32761,1.32761,1.32761
2024-01-05 15:25:00,1.32761,1.32562,1.32562,1.32562
2024-01-05 15:30:00,1.32562,1.32362,1.32362,1.32362
2024-01-05 15:35:00,1.32362,1.32163,1.32163,1.32163
2024-01-05 15:40:00,1.32163,1.31965,1.31965,1.31965
2024-01-05 15:45:00,1.31965,1.3177,1.3177,1.3177
2024-01-05 15:50:00,1.3177,1.31579,1.31579,1.31579
2024-01-05 15:55:00,1.31579,1.31394,1.31394,1.31394
2024-01-05 16:00:00,1.31216,1.31216,1.31216,1.31216
2024-01-05 16:05:00,1.31216,1.31046,1.31046,1.31046
2024-01-05 16:10:00,1.31046,1.30886,1.30886,1.30886
2024-01-05 16:15:00,1.30886,1.30736,1.30736,1.30736
2024-01-05 16:20:00,1.30736,1.30597,1.30597,1.30597
2024-01-05 16:25:00,1.30597,1.30472,1.30472,1.30472
2024-01-05 16:30:00,1.30472,1.30359,1.30359,1.30359
2024-01-05 16:35:00,1.30359,1.30261,1.30261,1.30261
2024-01-05 16:40:00,1.30261,1.30177,1.30177,1.30177
2024-01-05 16:45:00,1.30177,1.30109,1.30109,1.30109
2024-01-05 16:50:00,1.30109,1.30057,1.30057,1.30057
2024-01-05 16:55:00,1.30057,1.30021,1.30021,1.30021
2024-01-05 17:00:00,1.30002,1.30002,1.30002,1.30002
2024-01-05 17:05:00,1.30002,1.29999,1.29999,1.29999
2024-01-05 17:10:00,1.29999,1.30013,1.30013,1.30013
2024-01-05 17:15:00,1.30013,1.30043,1.30043,1.30043
2024-01-05 17:20:00,1.30043,1.3009,1.3009,1.3009
2024-01-05 17:25:00,1.3009,1.30153,1.30153,1.30153
2024-01-05 17:30:00,1.30153,1.30231,1.30231,1.30231
2024-01-05 17:35:00,1.30231,1.30324,1.30324,1.30324
2024-01-05 17:40:00,1.30324,1.30432,1.30432,1.30432
2024-01-05 17:45:00,1.30432,1.30554,1.30554,1.30554
2024-01-05 17:50:00,1.30554,1.30688,1.30688,1.30688
2024-01-05 17:55:00,1.30688,1.30834,1.30834,1.30834
2024-01-05 18:00:00,1.30991,1.30991,1.30991,1.30991
2024-01-05 18:05:00,1.30991,1.31158,1.31158,1.31158
2024-01-05 18:10:00,1.31158,1.31333,1.31333,1.31333
2024-01-05 18:15:00,1.31333,1.31516,1.31516,1.31516
2024-01-05 18:20:00,1.31516,1.31705,1.31705,1.31705
2024-01-05 18:25:00,1.31705,1.31899,1.31899,1.31899
2024-01-05 18:30:00,1.31899,1.32096,1.32096,1.32096
2024-01-05 18:35:00,1.32096,1.32295,1.32295,1.32295
2024-01-05 18:40:00,1.32295,1.32495,1.32495,1.32495
2024-01-05 18:45:00,1.32495,1.32694,1.32694,1.32694
2024-01-05 18:50:00,1.32694,1.32892,1.32892,1.32892
2024-01-05 18:55:00,1.32892,1.33086,1.33086,1.33086
2024-01-05 19:00:00,1.33275,1.33275,1.33275,1.33275
2024-01-05 19:05:00,1.33275,1.33458,1.33458,1.33458
2024-01-05 19:10:00,1.33458,1.33633,1.33633,1.33633
2024-01-05 19:15:00,1.33633,1.338,1.338,1.338
2024-01-05 19:20:00,1.338,1.33958,1.33958,1.33958
2024-01-05 19:25:00,1.33958,1.34104,1.34104,1.34104
2024-01-05 19:30:00,1.34104,1.34239,1.34239,1.34239
2024-01-05 19:35:00,1.34239,1.34361,1.34361,1.34361
2024-01-05 19:40:00,1.34361,1.34469,1.34469,1.34469
2024-01-05 19:45:00,1.34469,1.34563,1.34563,1.34563
2024-01-05 19:50:00,1.34563,1.34642,1.34642,1.34642
2024-01-05 19:55:00,1.34642,1.34705,1.34705,1.34705
2024-01-05 20:00:00,1.34753,1.34753,1.34753,1.34753
2024-01-05 20:05:00,1.34753,1.34784,1.34784,1.34784
2024-01-05 20:10:00,1.34784,1.34798,1.34798,1.34798
2024-01-05 20:15:00,1.34798,1.34796,1.34796,1.34796
2024-01-05 20:20:00,1.34796,1.34777,1.34777,1.34777
2024-01-05 20:25:00,1.34777,1.34742,1.34742,1.34742
2024-01-05 20:30:00,1.34742,1.3469,1.3469,1.3469
2024-01-05 20:35:00,1.3469,1.34623,1.34623,1.34623
2024-01-05 20:40:00,1.34623,1.3454,1.3454,1.3454
2024-01-05 20:45:00,1.3454,1.34442,1.34442,1.34442
2024-01-05 20:50:00,1.34442,1.3433,1.3433,1.3433
2024-01-05 20:55:00,1.3433,1.34204,1.34204,1.34204
2024-01-05 21:00:00,1.34066,1.34066,1.34066,1.34066
2024-01-05 21:05:00,1.34066,1.33917,1.33917,1.33917
2024-01-05 21:10:00,1.33917,1.33757,1.33757,1.33757
2024-01-05 21:15:00,1.33757,1.33587,1.33587,1.33587
2024-01-05 21:20:00,1.33587,1.3341,1.3341,1.3341
2024-01-05 21:25:00,1.3341,1.33225,1.33225,1.33225
2024-01-05 21:30:00,1.33225,1.33034,1.33034,1.33034
2024-01-05 21:35:00,1.33034,1.3284,1.3284,1.3284
2024-01-05 21:40:00,1.3284,1.32642,1.32642,1.32642
2024-01-05 21:45:00,1.32642,1.32442,1.32442,1.32442
2024-01-05 21:50:00,1.32442,1.32242,1.32242,1.32242
2024-01-05 21:55:00,1.32242,1.32043,1.32043,1.32043
2024-01-05 22:00:00,1.31847,1.31847,1.31847,1.31847
2024-01-05 22:05:00,1.31847,1.31654,1.31654,1.31654
2024-01-05 22:10:00,1.31654,1.31467,1.31467,1.31467
2024-01-05 22:15:00,1.31467,1.31286,1.31286,1.31286
2024-01-05 22:20:00,1.31286,1.31113,1.31113,1.31113
2024-01-05 22:25:00,1.31113,1.30948,1.30948,1.30948
2024-01-05 22:30:00,1.30948,1.30794,1.30794,1.30794
2024-01-05 22:35:00,1.30794,1.30651,1.30651,1.30651
2024-01-05 22:40:00,1.30651,1.3052,1.3052,1.3052
2024-01-05 22:45:00,1.3052,1.30402,1.30402,1.30402
2024-01-05 22:50:00,1.30402,1.30298,1.30298,1.30298
2024-01-05 22:55:00,1.30298,1.30209,1.30209,1.30209
2024-01-05 23:00:00,1.30134,1.30134,1.30134,1.30134
2024-01-05 23:05:00,1.30134,1.30076,1.30076,1.30076
2024-01-05 23:10:00,1.30076,1.30033,1.30033,1.30033
2024-01-05 23:15:00,1.30033,1.30007,1.30007,1.30007
2024-01-05 23:20:00,1.30007,1.29998,1.29998,1.29998
2024-01-05 23:25:00,1.29998,1.30005,1.30005,1.30005
2024-01-05 23:30:00,1.30005,1.30029,1.30029,1.30029
2024-01-05 23:35:00,1.30029,1.30069,1.30069,1.30069
2024-01-05 23:40:00,1.30069,1.30126,1.30126,1.30126
2024-01-05 23:45:00,1.30126,1.30198,1.30198,1.30198
2024-01-05 23:50:00,1.30198,1.30285,1.30285,1.30285
2024-01-05 23:55:00,1.30285,1.30388,1.30388,1.30388
2024-01-06 00:00:00,1.30504,1.30504,1.30504,1.30504
2024-01-06 00:05:00,1.30504,1.30633,1.30633,1.30633
2024-01-06 00:10:00,1.30633,1.30775,1.30775,1.30775
2024-01-06 00:15:00,1.30775,1.30927,1.30927,1.30927
2024-01-06 00:20:00,1.30927,1.3109,1.3109,1.3109
2024-01-06 00:25:00,1.3109,1.31262,1.31262,1.31262
2024-01-06 00:30:00,1.31262,1.31442,1.31442,1.31442
2024-01-06 00:35:00,1.31442,1.31629,1.31629,1.31629
2024-01-06 00:40:00,1.31629,1.31821,1.31821,1.31821
2024-01-06 00:45:00,1.31821,1.32017,1.32017,1.32017
2024-01-06 00:50:00,1.32017,1.32216,1.32216,1.32216
2024-01-06 00:55:00,1.32216,1.32415,1.32415,1.32415
2024-01-06 01:00:00,1.32615,1.32615,1.32615,1.32615
2024-01-06 01:05:00,1.32615,1.32813,1.32813,1.32813
2024-01-06 01:10:00,1.32813,1.33009,1.33009,1.33009
2024-01-06 01:15:00,1.33009,1.332,1.332,1.332
2024-01-06 01:20:00,1.332,1.33386,1.33386,1.33386
2024-01-06 01:25:00,1.33386,1.33564,1.33564,1.33564
2024-01-06 01:30:00,1.33564,1.33735,1.33735,1.33735
2024-01-06 01:35:00,1.33735,1.33896,1.33896,1.33896
2024-01-06 01:40:00,1.33896,1.34047,1.34047,1.34047
2024-01-06 01:45:00,1.34047,1.34187,1.34187,1.34187
2024-01-06 01:50:00,1.34187,1.34314,1.34314,1.34314
2024-01-06 01:55:00,1.34314,1.34428,1.34428,1.34428
2024-01-06 02:00:00,1.34528,1.34528,1.34528,1.34528
2024-01-06 02:05:00,1.34528,1.34612,1.34612,1.34612
2024-01-06 02:10:00,1.34612,1.34682,1.34682,1.34682
2024-01-06 02:15:00,1.34682,1.34736,1.34736,1.34736
2024-01-06 02:20:00,1.34736,1.34773,1.34773,1.34773
2024-01-06 02:25:00,1.34773,1.34794,1.34794,1.34794
2024-01-06 02:30:00,1.34794,1.34799,1.34799,1.34799
2024-01-06 02:35:00,1.34799,1.34787,1.34787,1.34787
2024-01-06 02:40:00,1.34787,1.34758,1.34758,1.34758
2024-01-06 02:45:00,1.34758,1.34713,1.34713,1.34713
2024-01-06 02:50:00,1.34713,1.34651,1.34651,1.34651
2024-01-06 02:55:00,1.34651,1.34574,1.34574,1.34574
2024-01-06 03:00:00,1.34483,1.34483,1.34483,1.34483
2024-01-06 03:05:00,1.34483,1.34376,1.34376,1.34376
2024-01-06 03:10:00,1.34376,1.34256,1.34256,1.34256
2024-01-06 03:15:00,1.34256,1.34123,1.34123,1.34123
2024-01-06 03:20:00,1.34123,1.33978,1.33978,1.33978
2024-01-06 03:25:00,1.33978,1.33822,1.33822,1.33822
2024-01-06 03:30:00,1.33822,1.33656,1.33656,1.33656
2024-01-06 03:35:00,1.33656,1.33481,1.33481,1.33481
2024-01-06 03:40:00,1.33481,1.33299,1.33299,1.33299
2024-01-06 03:45:00,1.33299,1.33111,1.33111,1.33111
2024-01-06 03:50:00,1.33111,1.32918,1.32918,1.32918
2024-01-06 03:55:00,1.32918,1.32721,1.32721,1.32721
2024-01-06 04:00:00,1.32522,1.32522,1.32522,1.32522
2024-01-06 04:05:00,1.32522,1.32322,1.32322,1.32322
2024-01-06 04:10:00,1.32322,1.32122,1.32122,1.32122
2024-01-06 04:15:00,1.32122,1.31925,1.31925,1.31925
2024-01-06 04:20:00,1.31925,1.3173,1.3173,1.3173
2024-01-06 04:25:00,1.3173,1.31541,1.31541,1.31541
2024-01-06 04:30:00,1.31541,1.31357,1.31357,1.31357
2024-01-06 04:35:00,1.31357,1.31181,1.31181,1.31181
2024-01-06 04:40:00,1.31181,1.31013,1.31013,1.31013
2024-01-06 04:45:00,1.31013,1.30854,1.30854,1.30854
2024-01-06 04:50:00,1.30854,1.30707,1.30707,1.30707
2024-01-06 04:55:00,1.30707,1.30571,1.30571,1.30571
2024-01-06 05:00:00,1.30448,1.30448,1.30448,1.30448
2024-01-06 05:05:00,1.30448,1.30338,1.30338,1.30338
2024-01-06 05:10:00,1.30338,1.30243,1.30243,1.30243
2024-01-06 05:15:00,1.30243,1.30162,1.30162,1.30162
2024-01-06 05:20:00,1.30162,1.30097,1.30097,1.30097
2024-01-06 05:25:00,1.30097,1.30048,1.30048,1.30048
2024-01-06 05:30:00,1.30048,1.30016,1.30016,1.30016
2024-01-06 05:35:00,1.30016,1.3,1.3,1.3
2024-01-06 05:40:00,1.3,1.3,1.3,1.3
2024-01-06 05:45:00,1.3,1.30018,1.30018,1.30018
2024-01-06 05:50:00,1.30018,1.30051,1.30051,1.30051
2024-01-06 05:55:00,1.30051,1.30101,1.30101,1.30101
2024-01-06 06:00:00,1.30167,1.30167,1.30167,1.30167
2024-01-06 06:05:00,1.30167,1.30249,1.30249,1.30249
2024-01-06 06:10:00,1.30249,1.30345,1.30345,1.30345
2024-01-06 06:15:00,1.30345,1.30456,1.30456,1.30456
2024-01-06 06:20:00,1.30456,1.3058,1.3058,1.3058
2024-01-06 06:25:00,1.3058,1.30717,1.30717,1.30717
2024-01-06 06:30:00,1.30717,1.30865,1.30865,1.30865
2024-01-06 06:35:00,1.30865,1.31024,1.31024,1.31024
2024-01-06 06:40:00,1.31024,1.31193,1.31193,1.31193
2024-01-06 06:45:00,1.31193,1.3137,1.3137,1.3137
2024-01-06 06:50:00,1.3137,1.31554,1.31554,1.31554
2024-01-06 06:55:00,1.31554,1.31744,1.31744,1.31744
2024-01-06 07:00:00,1.31939,1.31939,1.31939,1.31939
2024-01-06 07:05:00,1.31939,1.32136,1.32136,1.32136
2024-01-06 07:10:00,1.32136,1.32336,1.32336,1.32336
2024-01-06 07:15:00,1.32336,1.32536,1.32536,1.32536
2024-01-06 07:20:00,1.32536,1.32735,1.32735,1.32735
2024-01-06 07:25:00,1.32735,1.32931,1.32931,1.32931
2024-01-06 07:30:00,1.32931,1.33124,1.33124,1.33124
2024-01-06 07:35:00,1.33124,1.33312,1.33312,1.33312
2024-01-06 07:40:00,1.33312,1.33494,1.33494,1.33494
2024-01-06 07:45:00,1.33494,1.33668,1.33668,1.33668
2024-01-06 07:50:00,1.33668,1.33833,1.33833,1.33833
2024-01-06 07:55:00,1.33833,1.33988,1.33988,1.33988
2024-01-06 08:00:00,1.34133,1.34133,1.34133,1.34133
2024-01-06 08:05:00,1.34133,1.34265,1.34265,1.34265
2024-01-06 08:10:00,1.34265,1.34384,1.34384,1.34384
2024-01-06 08:15:00,1.34384,1.3449,1.3449,1.3449
2024-01-06 08:20:00,1.3449,1.3458,1.3458,1.3458
2024-01-06 08:25:00,1.3458,1.34656,1.34656,1.34656
2024-01-06 08:30:00,1.34656,1.34716,1.34716,1.34716
2024-01-06 08:35:00,1.34716,1.3476,1.3476,1.3476
2024-01-06 08:40:00,1.3476,1.34788,1.34788,1.34788
2024-01-06 08:45:00,1.34788,1.34799,1.34799,1.34799
2024-01-06 08:50:00,1.34799,1.34793,1.34793,1.34793
2024-01-06 08:55:00,1.34793,1.34771,1.34771,1.34771
2024-01-06 09:00:00,1.34733,1.34733,1.34733,1.34733
2024-01-06 09:05:00,1.34733,1.34678,1.34678,1.34678
2024-01-06 09:10:00,1.34678,1.34607,1.34607,1.34607
2024-01-06 09:15:00,1.34607,1.34521,1.34521,1.34521
2024-01-06 09:20:00,1.34521,1.3442,1.3442,1.3442
2024-01-06 09:25:00,1.3442,1.34305,1.34305,1.34305
2024-01-06 09:30:00,1.34305,1.34177,1.34177,1.34177
2024-01-06 09:35:00,1.34177,1.34037,1.34037,1.34037
2024-01-06 09:40:00,1.34037,1.33885,1.33885,1.33885
2024-01-06 09:45:00,1.33885,1.33723,1.33723,1.33723
2024-01-06 09:50:00,1.33723,1.33552,1.33552,1.33552
2024-01-06 09:55:00,1.33552,1.33373,1.33373,1.33373
2024-01-06 10:00:00,1.33187,1.33187,1.33187,1.33187
2024-01-06 10:05:00,1.33187,1.32995,1.32995,1.32995
2024-01-06 10:10:00,1.32995,1.32799,1.32799,1.32799
2024-01-06 10:15:00,1.32799,1.32601,1.32601,1.32601
2024-01-06 10:20:00,1.32601,1.32401,1.32401,1.32401
2024-01-06 10:25:00,1.32401,1.32201,1.32201,1.32201
2024-01-06 10:30:00,1.32201,1.32003,1.32003,1.32003
2024-01-06 10:35:00,1.32003,1.31807,1.31807,1.31807
2024-01-06 10:40:00,1.31807,1.31616,1.31616,1.31616
2024-01-06 10:45:00,1.31616,1.31429,1.31429,1.31429
2024-01-06 10:50:00,1.31429,1.3125,1.3125,1.3125
2024-01-06 10:55:00,1.3125,1.31078,1.31078,1.31078
2024-01-06 11:00:00,1.30916,1.30916,1.30916,1.30916
2024-01-06 11:05:00,1.30916,1.30764,1.30764,1.30764
2024-01-06 11:10:00,1.30764,1.30623,1.30623,1.30623
2024-01-06 11:15:00,1.30623,1.30495,1.30495,1.30495
2024-01-06 11:20:00,1.30495,1.3038,1.3038,1.3038
2024-01-06 11:25:00,1.3038,1.30279,1.30279,1.30279
2024-01-06 11:30:00,1.30279,1.30192,1.30192,1.30192
2024-01-06 11:35:00,1.30192,1.30121,1.30121,1.30121
2024-01-06 11:40:00,1.30121,1.30066,1.30066,1.30066
2024-01-06 11:45:00,1.30066,1.30027,1.30027,1.30027
2024-01-06 11:50:00,1.30027,1.30004,1.30004,1.30004
2024-01-06 11:55:00,1.30004,1.29998,1.29998,1.29998
2024-01-06 12:00:00,1.30009,1.30009,1.30009,1.30009
2024-01-06 12:05:00,1.30009,1.30036,1.30036,1.30036
2024-01-06 12:10:00,1.30036,1.30079,1.30079,1.30079
2024-01-06 12:15:00,1.30079,1.30139,1.30139,1.30139
2024-01-06 12:20:00,1.30139,1.30215,1.30215,1.30215
2024-01-06 12:25:00,1.30215,1.30305,1.30305,1.30305
2024-01-06 12:30:00,1.30305,1.3041,1.3041,1.3041
2024-01-06 12:35:00,1.3041,1.30529,1.30529,1.30529
2024-01-06 12:40:00,1.30529,1.30661,1.30661,1.30661
2024-01-06 12:45:00,1.30661,1.30805,1.30805,1.30805
2024-01-06 12:50:00,1.30805,1.3096,1.3096,1.3096
2024-01-06 12:55:00,1.3096,1.31125,1.31125,1.31125
2024-01-06 13:00:00,1.31299,1.31299,1.31299,1.31299
2024-01-06 13:05:00,1.31299,1.3148,1.3148,1.3148
2024-01-06 13:10:00,1.3148,1.31668,1.31668,1.31668
2024-01-06 13:15:00,1.31668,1.31861,1.31861,1.31861
2024-01-06 13:20:00,1.31861,1.32057,1.32057,1.32057
2024-01-06 13:25:00,1.32057,1.32256,1.32256,1.32256
2024-01-06 13:30:00,1.32256,1.32456,1.32456,1.32456
2024-01-06 13:35:00,1.32456,1.32656,1.32656,1.32656
2024-01-06 13:40:00,1.32656,1.32854,1.32854,1.32854
2024-01-06 13:45:00,1.32854,1.33048,1.33048,1.33048
2024-01-06 13:50:00,1.33048,1.33238,1.33238,1.33238
2024-01-06 13:55:00,1.33238,1.33423,1.33423,1.33423
2024-01-06 14:00:00,1.336,1.336,1.336,1.336
2024-01-06 14:05:00,1.336,1.33769,1.33769,1.33769
2024-01-06 14:10:00,1.33769,1.33928,1.33928,1.33928
2024-01-06 14:15:00,1.33928,1.34077,1.34077,1.34077
2024-01-06 14:20:00,1.34077,1.34214,1.34214,1.34214
2024-01-06 14:25:00,1.34214,1.34338,1.34338,1.34338
2024-01-06 14:30:00,1.34338,1.34449,1.34449,1.34449
2024-01-06 14:35:00,1.34449,1.34546,1.34546,1.34546
2024-01-06 14:40:00,1.34546,1.34628,1.34628,1.34628
2024-01-06 14:45:00,1.34628,1.34694,1.34694,1.34694
2024-01-06 14:50:00,1.34694,1.34745,1.34745,1.34745
2024-01-06 14:55:00,1.34745,1.34779,1.34779,1.34779
2024-01-06 15:00:00,1.34797,1.34797,1.34797,1.34797
2024-01-06 15:05:00,1.34797,1.34798,1.34798,1.34798
2024-01-06 15:10:00,1.34798,1.34782,1.34782,1.34782
2024-01-06 15:15:00,1.34782,1.3475,1.3475,1.3475
2024-01-06 15:20:00,1.3475,1.34701,1.34701,1.34701
2024-01-06 15:25:00,1.34701,1.34637,1.34637,1.34637
2024-01-06 15:30:00,1.34637,1.34557,1.34557,1.34557
2024-01-06 15:35:00,1.34557,1.34462,1.34462,1.34462
2024-01-06 15:40:00,1.34462,1.34353,1.34353,1.34353
2024-01-06 15:45:00,1.34353,1.3423,1.3423,1.3423
2024-01-06 15:50:00,1.3423,1.34094,1.34094,1.34094
2024-01-06 15:55:00,1.34094,1.33947,1.33947,1.33947
2024-01-06 16:00:00,1.33789,1.33789,1.33789,1.33789
2024-01-06 16:05:00,1.33789,1.33621,1.33621,1.33621
2024-01-06 16:10:00,1.33621,1.33445,1.33445,1.33445
2024-01-06 16:15:00,1.33445,1.33261,1.33261,1.33261
2024-01-06 16:20:00,1.33261,1.33072,1.33072,1.33072
2024-01-06 16:25:00,1.33072,1.32878,1.32878,1.32878
2024-01-06 16:30:00,1.32878,1.3268,1.3268,1.3268
2024-01-06 16:35:00,1.3268,1.32481,1.32481,1.32481
2024-01-06 16:40:00,1.32481,1.32281,1.32281,1.32281
2024-01-06 16:45:00,1.32281,1.32082,1.32082,1.32082
2024-01-06 16:50:00,1.32082,1.31885,1.31885,1.31885
2024-01-06 16:55:00,1.31885,1.31691,1.31691,1.31691
2024-01-06 17:00:00,1.31503,1.31503,1.31503,1.31503
2024-01-06 17:05:00,1.31503,1.31321,1.31321,1.31321
2024-01-06 17:10:00,1.31321,1.31146,1.31146,1.31146
2024-01-06 17:15:00,1.31146,1.3098,1.3098,1.3098
2024-01-06 17:20:00,1.3098,1.30823,1.30823,1.30823
2024-01-06 17:25:00,1.30823,1.30678,1.30678,1.30678
2024-01-06 17:30:00,1.30678,1.30545,1.30545,1.30545
2024-01-06 17:35:00,1.30545,1.30424,1.30424,1.30424
2024-01-06 17:40:00,1.30424,1.30317,1.30317,1.30317
2024-01-06 17:45:00,1.30317,1.30225,1.30225,1.30225
2024-01-06 17:50:00,1.30225,1.30148,1.30148,1.30148
2024-01-06 17:55:00,1.30148,1.30086,1.30086,1.30086
2024-01-06 18:00:00,1.3004,1.3004,1.3004,1.3004
2024-01-06 18:05:00,1.3004,1.30011,1.30011,1.30011
2024-01-06 18:10:00,1.30011,1.29998,1.29998,1.29998
2024-01-06 18:15:00,1.29998,1.30002,1.30002,1.30002
2024-01-06 18:20:00,1.30002,1.30023,1.30023,1.30023
2024-01-06 18:25:00,1.30023,1.3006,1.3006,1.3006
2024-01-06 18:30:00,1.3006,1.30114,1.30114,1.30114
2024-01-06 18:35:00,1.30114,1.30183,1.30183,1.30183
2024-01-06 18:40:00,1.30183,1.30267,1.30267,1.30267
2024-01-06 18:45:00,1.30267,1.30367,1.30367,1.30367
2024-01-06 18:50:00,1.30367,1.3048,1.3048,1.3048
2024-01-06 18:55:00,1.3048,1.30607,1.30607,1.30607
2024-01-06 19:00:00,1.30746,1.30746,1.30746,1.30746
2024-01-06 19:05:00,1.30746,1.30897,1.30897,1.30897
2024-01-06 19:10:00,1.30897,1.31058,1.31058,1.31058
2024-01-06 19:15:00,1.31058,1.31228,1.31228,1.31228
2024-01-06 19:20:00,1.31228,1.31407,1.31407,1.31407
2024-01-06 19:25:00,1.31407,1.31592,1.31592,1.31592
2024-01-06 19:30:00,1.31592,1.31783,1.31783,1.31783
2024-01-06 19:35:00,1.31783,1.31979,1.31979,1.31979
2024-01-06 19:40:00,1.31979,1.32177,1.32177,1.32177
2024-01-06 19:45:00,1.32177,1.32377,1.32377,1.32377
2024-01-06 19:50:00,1.32377,1.32576,1.32576,1.32576
2024-01-06 19:55:00,1.32576,1.32775,1.32775,1.32775
2024-01-06 20:00:00,1.32971,1.32971,1.32971,1.32971
2024-01-06 20:05:00,1.32971,1.33163,1.33163,1.33163
2024-01-06 20:10:00,1.33163,1.3335,1.3335,1.3335
2024-01-06 20:15:00,1.3335,1.3353,1.3353,1.3353
2024-01-06 20:20:00,1.3353,1.33702,1.33702,1.33702
2024-01-06 20:25:00,1.33702,1.33866,1.33866,1.33866
2024-01-06 20:30:00,1.33866,1.34019,1.34019,1.34019
2024-01-06 20:35:00,1.34019,1.34161,1.34161,1.34161
2024-01-06 20:40:00,1.34161,1.3429,1.3429,1.3429
2024-01-06 20:45:00,1.3429,1.34407,1.34407,1.34407
2024-01-06 20:50:00,1.34407,1.34509,1.34509,1.34509
2024-01-06 20:55:00,1.34509,1.34597,1.34597,1.34597
2024-01-06 21:00:00,1.3467,1.3467,1.3467,1.3467
2024-01-06 21:05:00,1.3467,1.34727,1.34727,1.34727
2024-01-06 21:10:00,1.34727,1.34767,1.34767,1.34767
2024-01-06 21:15:00,1.34767,1.34792,1.34792,1.34792
